Time,BLANK1,Stream2Valve,Stream3Valve,Stream1Valve,Stream4Valve,CompressorRecycleValve,Stream9Valve,Stream10Valve,Stream11Valve,SteamFlowValve,ReactorcCoolingWaterValve,CondenserCoolingWaterValve,AgitatorSpeedValve,BLANK2,Stream1,Stream2,Stream3,Stream4,Stream8,Stream6,ReactorPressure,ReactorLevel,ReactorTemperature,Stream9,SeparatorTemperature,SeparatorLevel,SeparatorPressure,Stream10,StripperLevel,StripperPressure,Stream11,StripperTemperature,SteamFlow,CompressorWork,ReactorCoolingWaterOutletTemperature,CondenserCoolingWaterOutletTemperature,Stream6A,Stream6B,Stream6C,Stream6D,Stream6E,Stream6F,Stream9A,Stream9B,Stream9C,Stream9D,Stream9E,Stream9F,Stream9G,Stream9H,Stream11D,Stream11E,Stream11F,Stream11G,Stream11H,BLANK3,IDV1,IDV2,IDV3,IDV4,IDV5,IDV6,IDV7,IDV8,IDV9,IDV10,IDV11,IDV12,IDV13,IDV14,IDV15,IDV16,IDV17,IDV18,IDV19,IDV20,IDV21,IDV22,IDV23,IDV24,IDV25,IDV26,IDV27,IDV28
0,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.271032873666978,3649.73941468537,4451.32079091473,9.22314238021727,32.3928997631425,47.5597536278132,2798.975799023,64.9958245229824,122.898796438325,0.197826456448772,91.9932672585036,49.9708602767822,2703.52107131477,25.2575586301178,49.6818673177002,3330.81032592391,22.8862073396095,66.6283028440441,0,272.782177204123,102.480028232595,92.2625307053972,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,109.213711015204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e-06,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.271203580306836,3663.26068336127,4402.33568295399,9.17554978099801,32.4525366776266,47.7318640150851,2799.31581559095,65.2565816139191,122.894039864316,0.196047832436089,91.9956361792892,49.230753720329,2703.13457638131,25.3734573286058,47.9142717359418,3330.74632623645,22.8778616574,66.6184357395205,-1.4106270067977,272.407318350468,102.465731131112,92.2723905962302,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,108.524524263273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e-06,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.270881222473622,3641.8199409635,4471.45891310713,9.22907582795534,31.9582879797788,47.3666277599149,2798.53284231523,65.6809778436838,122.895689676592,0.194862578697448,91.9923063709339,52.3226652618984,2703.99415415289,25.2090367721497,47.6322189917699,3331.5106059103,22.9017423031309,66.6199983729717,0.11117615916833,272.403796397156,102.475296587451,92.2770923593744,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,108.156745181352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1e-05,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.270627053821616,3613.55196472218,4446.16083685448,9.26729648116216,31.7944444271098,47.3913420564237,2799.48925066138,65.1662228662415,122.909635481355,0.197887008833637,91.992015517146,51.3393741597186,2703.05444197976,25.3529601222362,49.4352160140708,3330.78828944403,22.9132773780676,66.6298784066943,0.937629594655552,272.780653093604,102.477635011443,92.2576043475112,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,109.264697766282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000156,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.271002815670852,3667.59626196061,4418.54689929204,9.29874766205189,27.4301100479463,47.446762659147,2798.85006443364,65.0169614026672,122.91069802529,0.196343196457651,92.0076743186692,51.3354155655029,2704.13839105757,25.0894832879774,48.8222767681177,3330.72868657721,22.937502034394,66.6251232207621,0.310195228388068,273.835812087664,102.486868750492,92.2554137202823,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,108.759476374517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000370493749301605,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.27058217696845,3656.27873448729,4444.28249232527,9.22416451411288,22.1742843349676,47.7243253977584,2800.08877524831,64.9616379503039,122.901477011282,0.199917453625197,92.0646322803288,49.2213552475498,2708.29957678366,25.3102120858172,49.6361753763357,3328.59943882437,22.8089993994065,66.621294263633,3.08410084265061,279.191258059243,102.464910160539,92.2784611489545,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,110.389180863152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0005,NaN,62.7867584587783,53.2973678731822,26.6593692402851,60.453919373869,47.446,24.2253885167236,37.198821465972,46.4206109564893,41.106,100,12.2570344523448,18.114,NaN,0.270750633345576,3663.1113353691,4454.59216198517,9.18648560277236,19.8086171132769,47.490207261451,2800.50202198967,65.1460786371666,122.936116862441,0.197515141346968,92.1200021252299,50.6955306658401,2712.35312583943,25.2542954262612,51.0634534449803,3326.97908663131,22.9768913190493,66.6221775410345,3.21770830988441,283.580793540258,102.4453950231,92.2556289239557,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,109.780205484152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000744836110678641,NaN,62.7867584587783,53.2973678731822,26.6593692402851,60.453919373869,47.446,24.2253885167236,37.198821465972,46.4206109564893,41.106,100,12.2570344523448,18.114,NaN,0.269703973539272,3696.67442948313,4410.36398728461,9.22038696887964,15.5891724263723,47.3844231801353,2803.32330436166,64.647690127791,122.93589765993,0.194943363732359,92.2410351960932,51.3848044592747,2721.00338814524,25.4025232706921,50.6343436815601,3323.03167251327,22.7790189452798,66.6304407913481,4.12496108364575,292.573978716821,102.359621309309,92.2586822866899,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,109.388484600994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,NaN,62.7616769267968,53.3062926021953,26.6553278549671,60.4148539118479,47.446,32.2868432128315,37.1784710434704,46.4021361447823,41.106,100,100,18.114,NaN,0.272057336401554,3636.98670788681,4477.8498722293,9.15360964306751,13.2400341144196,46.587965227501,2806.78896052883,64.4569731249072,123.003907270368,0.197591243894572,92.4003276927253,51.6801438022277,2731.25206598664,25.3319415284469,48.2228727806961,3317.77827986236,22.8594537143043,66.6168268152271,5.55657066691583,303.109984482148,102.129212115703,92.2427797535814,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,110.918043226088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00127676081978667,NaN,62.7616769267968,53.3062926021953,26.6553278549671,60.4148539118479,47.446,32.2868432128315,37.1784710434704,46.4021361447823,41.106,100,100,18.114,NaN,0.270828159571738,3648.94961418506,4457.05641876066,9.15499717468692,11.4648936163196,46.2660880199073,2812.43363122168,64.4889942099356,123.033606096306,0.212369206278725,92.5850528756745,49.8439928058913,2743.42858423392,25.2253302129397,50.0467990058936,3311.75561715811,22.8642242479605,66.6206676606927,8.3279946990798,313.016343421645,101.730788161065,92.1557871227824,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,116.723716227649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015,NaN,62.7375837782704,53.3131909690529,26.6506804632832,60.3767143325703,47.446,40.0797253698234,37.1574747954698,46.3849128143284,41.106,100,100,18.114,NaN,0.271461530378485,3661.07114003473,4441.32942214148,9.23711029848677,10.5599665108306,45.641356086729,2818.20413511428,64.5697159969785,123.098976400984,0.218099869744198,92.6993534920679,49.9509530888232,2753.31975451334,25.3716292371047,50.6676864478442,3306.47404860069,22.827861751582,66.6392059407078,7.41712839905945,320.123827574868,101.391725699109,91.9812911906666,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,119.077645399133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
