Time,BLANK1,Stream2Valve,Stream3Valve,Stream1Valve,Stream4Valve,CompressorRecycleValve,Stream9Valve,Stream10Valve,Stream11Valve,SteamFlowValve,ReactorcCoolingWaterValve,CondenserCoolingWaterValve,AgitatorSpeedValve,BLANK2,Stream1,Stream2,Stream3,Stream4,Stream8,Stream6,ReactorPressure,ReactorLevel,ReactorTemperature,Stream9,SeparatorTemperature,SeparatorLevel,SeparatorPressure,Stream10,StripperLevel,StripperPressure,Stream11,StripperTemperature,SteamFlow,CompressorWork,ReactorCoolingWaterOutletTemperature,CondenserCoolingWaterOutletTemperature,Stream6A,Stream6B,Stream6C,Stream6D,Stream6E,Stream6F,Stream9A,Stream9B,Stream9C,Stream9D,Stream9E,Stream9F,Stream9G,Stream9H,Stream11D,Stream11E,Stream11F,Stream11G,Stream11H,BLANK3,IDV1,IDV2,IDV3,IDV4,IDV5,IDV6,IDV7,IDV8,IDV9,IDV10,IDV11,IDV12,IDV13,IDV14,IDV15,IDV16,IDV17,IDV18,IDV19,IDV20,IDV21,IDV22,IDV23,IDV24,IDV25,IDV26,IDV27,IDV28
0,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.271032873666978,3649.73941468537,4451.32079091473,9.22314238021727,32.3928997631425,47.5597536278132,2798.975799023,64.9958245229824,122.898796438325,0.197826456448772,91.9932672585036,49.9708602767822,2703.52107131477,25.2575586301178,49.6818673177002,3330.81032592391,22.8862073396095,66.6283028440441,0,272.782177204123,102.480028232595,92.2625307053972,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,109.213711015204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e-06,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.271136273847886,3648.17230439541,4466.75426759879,9.20190234002806,32.4350441389361,47.1915817331498,2799.02217384789,64.7419232671469,122.905008480026,0.196871597782497,91.9926468081683,50.7455330198266,2703.76879785464,25.3517030898513,50.2491828141564,3330.26678423437,22.7722174624692,66.6228718339833,0.647788193018522,272.681940927897,102.47189011929,92.2506874504282,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,108.893815183517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e-06,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.26976948585415,3670.70851168941,4417.10320766709,9.22369711524162,32.2777955250116,47.6026661166363,2798.75666664043,64.3068620040833,122.897304072866,0.197321888153201,91.9997952388724,48.420958774958,2704.03388795914,24.9359229514479,50.2871097376481,3331.03786255705,22.945182909874,66.629713274121,0.204648665274229,272.548124746985,102.467941810293,92.2686727810009,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,109.030587364754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1e-05,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.269939209795527,3642.90228738597,4453.06923244288,9.17527774426326,31.1734068902503,47.1835823384228,2799.18346158707,65.6560229468985,122.880655118642,0.201424828096976,91.9870916939681,49.8878505875121,2703.4040734949,25.207206049421,49.1971652850345,3330.97082191246,22.7640561129006,66.6374938796667,-0.0848522506637191,272.860989706067,102.47593608565,92.2561643204531,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,110.478142810185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000156,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.271582577617054,3656.61774818335,4459.36911514716,9.1524360079014,27.3243807004788,47.32624826242,2799.29580514831,64.5603594104178,122.908427285913,0.196197315445569,92.0069292960742,50.3208607967022,2704.21490331383,25.2890416913203,47.6141056090887,3331.10725719644,22.8552638252954,66.6322747025694,2.84247588955378,274.217482890495,102.464165214637,92.2555379003012,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,108.809261193779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000370493749301605,NaN,62.8069839011592,53.286708861352,26.6621725633624,60.4828539928762,47.446,24.2293009065651,37.2081981280914,46.4305263951036,41.106,35.8653215123278,12.9306420475438,18.114,NaN,0.269311148890848,3669.84290526509,4443.0920758104,9.1291004090194,22.2168648858766,47.6041993276762,2799.26103659668,65.0739994857339,122.893952699442,0.196842361473436,92.0763274718909,48.4694223583267,2708.19817546952,25.2521128420273,50.7351970197359,3328.42272007973,22.7599370259173,66.6258183631618,2.96515188383646,278.882362417678,102.460898975072,92.2728103636871,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,109.289588993196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0005,NaN,62.7867584587783,53.2973678731822,26.6593692402851,60.453919373869,47.446,24.2253885167236,37.198821465972,46.4206109564893,41.106,100,12.2570344523448,18.114,NaN,0.270410809873076,3614.68932107305,4401.69898858858,9.25734037241948,19.6534077090468,47.0266496327598,2800.63526747271,64.527827894612,122.93429570421,0.200703901410021,92.1262563663984,49.5894899198665,2711.71286429962,25.2294893104849,49.3202233107316,3326.61928616441,22.8889016622731,66.6252995390466,2.01639112025056,283.57595425703,102.448318070344,92.2521276729138,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,110.860890259482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000744836110678641,NaN,62.7867584587783,53.2973678731822,26.6593692402851,60.453919373869,47.446,24.2253885167236,37.198821465972,46.4206109564893,41.106,100,12.2570344523448,18.114,NaN,0.272040239925781,3667.27446985932,4389.12676061959,9.11690029832596,15.9547216509874,46.9675887169562,2803.1770951366,65.5436848953376,122.945843803259,0.196049488583466,92.2400122441922,48.5842933077225,2720.57279238072,25.1857257065134,48.6914093770843,3322.70015812196,22.7968592378826,66.6239621404802,4.53655306797736,292.798092032165,102.358452893465,92.2277062412602,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,109.801797804418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,NaN,62.7640786587059,53.3092440412708,26.6554332002436,60.4082644182708,47.446,32.285854697212,37.178778639306,46.4032272165263,41.106,100,100,18.114,NaN,0.270839968525978,3654.09165205633,4449.48862403413,9.16652707674661,13.3532889893643,46.65292076333,2807.11358040915,65.0158797843911,122.978979785081,0.200850570325727,92.4084237269541,49.8399168837688,2731.45475965464,25.2714763378873,49.7335241009152,3317.44120450075,22.9098977905146,66.6403126399908,5.90432774562305,302.961970073798,102.105846462844,92.2443432570256,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,112.065672053433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00127676081978667,NaN,62.7640786587059,53.3092440412708,26.6554332002436,60.4082644182708,47.446,32.285854697212,37.178778639306,46.4032272165263,41.106,100,100,18.114,NaN,0.270115487790253,3663.47076376928,4441.49387998348,9.2919023155517,11.5049516760933,45.9737493186407,2812.43571133126,64.1226627364844,123.046646473626,0.212020306613308,92.5590839973367,50.332671881022,2743.52891355821,25.4580111718705,48.893817649488,3311.64953092448,22.9113159283773,66.6286344364486,7.41471376903759,312.712900357525,101.742226919138,92.1567306901147,32.1496517328533,14.8784917049868,18.8516948805069,5.99875776257265,16.6686702756563,4.05437841297992,32.6296761633793,21.7035622719829,13.2975011616905,0.895835584752025,16.1374011792979,5.39613141410102,6.67536112633277,3.26453109846362,0.0107148709581566,0.574717471829245,0.186135857878831,53.7630976903944,43.9857233442386,NaN,116.556548748572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
